id,title,link,description,pubDate,source_id,category,country,language
4541,Thanh tra mời Grab Việt Nam làm việc về bản đồ vi phạm chủ quyền biển đảo,https://docbao.vn/cong-nghe/thanh-tra-moi-grab-viet-nam-lam-viec-ve-ban-do-vi-pham-chu-quyen-bien-dao-tintuc873109,"Sau khi nhận được phản ánh về bản đồ của ứng dụng vi phạm nghiêm trọng chủ quyền biển đảo Việt Nam, phía Grab đã khắc phục sự cố.",2023-04-10 22:00:00,docbao,technology,Vietnam,Vietnamese
4542,Xe điện chiếm gần 10% doanh số ô tô toàn thế giới năm 2022,https://doanhnhansaigon.vn/o-to/xe-dien-chiem-gan-10-doanh-so-o-to-toan-the-gioi-nam-2022-1116667.html,"Theo dữ liệu mới được công ty nghiên cứu MarkLines Co tại Tokyo (Nhật Bản) công bố, doanh số bán ô tô điện toàn cầu năm 2022 đạt 7,26 triệu xe, tương đương 9,5% tổng doanh số bán ô tô toàn cầu ở mức 76,21 triệu xe.",2023-04-10 11:06:38,doanhnhansaigon,technology,Vietnam,Vietnamese
4543,'Chợ đen' thông tin cá nhân bị đánh sập,https://docbao.vn/cong-nghe/cho-den-thong-tin-ca-nhan-bi-danh-sap-tintuc873071,Mười tám quốc gia đã hợp tác để xóa sổ trang web Genesis Market – một trang web trực tuyến rao bán hàng triệu thông tin cá nhân.,2023-04-10 08:38:05,docbao,technology,Vietnam,Vietnamese
4544,Hàng loạt website cơ quan nhà nước bị chèn link ẩn quảng cáo cờ bạc,https://docbao.vn/cong-nghe/hang-loat-website-co-quan-nha-nuoc-bi-chen-link-an-quang-cao-co-bac-tintuc873054,"Kết quả rà soát sơ bộ của Cục An toàn thông tin mới đây cho thấy, ít nhất 90 website đang bị lợi dụng để cài cắm, đăng tải, chuyển hướng hoặc liên kết với nội dung quảng cáo không phù hợp như quảng cáo, đánh bài, cờ bạc...",2023-04-10 07:49:53,docbao,technology,Vietnam,Vietnamese
4545,Người dùng nên cập nhật ngay iOS 16.4.1 để sửa lỗi quan trọng,https://docbao.vn/cong-nghe/nguoi-dung-nen-cap-nhat-ngay-ios-1641-de-sua-loi-quan-trong-tintuc873045,"Apple mới đây đã phát hành iOS 16.4.1, một bản cập nhật nhỏ cho hệ điều hành iOS 16 ra mắt lần đầu vào tháng 9 năm ngoái. Bản cập nhật này cung cấp các bản sửa lỗi quan trọng và cập nhật bảo mật cho iPhone.",2023-04-10 07:16:48,docbao,technology,Vietnam,Vietnamese
4546,Apple trước bài toán ‘thoát ly chọn lọc’ tại Trung Quốc,https://docbao.vn/cong-nghe/apple-truoc-bai-toan-thoat-ly-chon-loc-tai-trung-quoc-tintuc873020,"Mike Gallagher, Chủ tịch Uỷ ban Hạ viện phụ trách cạnh tranh Mỹ - Trung cho biết, Apple đang là một trong số các doanh nghiệp Mỹ phải đối mặt với thách thức “thoát ly có chọn lọc” khỏi Trung Quốc.",2023-04-10 04:31:21,docbao,technology,Vietnam,Vietnamese
4547,Baidu kiện Apple vì ứng dụng chatbot giả,https://docbao.vn/cong-nghe/baidu-kien-apple-vi-ung-dung-chatbot-gia-tintuc872994,Hãng tìm kiếm Baidu của Trung Quốc đâm đơn kiện Apple và các nhà phát triển vì ứng dụng nhái chatbot Ernie của mình trên App Store.,2023-04-10 03:00:56,docbao,technology,Vietnam,Vietnamese
4548,Thói quen ăn uống kỳ lạ của các tỷ phú công nghệ,https://docbao.vn/cong-nghe/thoi-quen-an-uong-ky-la-cua-cac-ty-phu-cong-nghe-tintuc872952,"Một số tỷ phú tiết lộ thói quen ăn uống của mình như Elon Musk, Mark Zuckerberg, tuy nhiên, không phải ai cũng đáng học theo.",2023-04-10 01:00:00,docbao,technology,Vietnam,Vietnamese
4549,Thành phố không có TikTok,https://docbao.vn/cong-nghe/thanh-pho-khong-co-tiktok-tintuc872942,"Khoảng 150 triệu người dùng Mỹ đang đối mặt với khả năng không còn được sử dụng TikTok. Tuy nhiên, người dân Hong Kong (Trung Quốc) đã quen thuộc với điều này.",2023-04-10 00:00:00,docbao,technology,Vietnam,Vietnamese
4550,Grab Việt Nam xin lỗi về thông tin sai lệch chủ quyền Việt Nam trên bản đồ ứng dụng,https://docbao.vn/cong-nghe/grab-viet-nam-xin-loi-ve-thong-tin-sai-lech-chu-quyen-viet-nam-tren-ban-do-ung-dung-tintuc872910,Grab Việt Nam cho biết đang làm việc với phía đối tác cung cấp bản đồ để xử lý sai sót trong thời gian sớm nhất.,2023-04-09 10:15:00,docbao,technology,Vietnam,Vietnamese
4551,10 phím tắt Microsoft Powerpoint hữu dụng nên biết,https://docbao.vn/cong-nghe/10-phim-tat-microsoft-powerpoint-huu-dung-nen-biet-tintuc872904,"Nếu bạn thường xuyên phải sử dụng phần mềm Microsoft Powerpoint, hãy tham khảo ngay 10 phím tắt dưới đây để việc thiết kế bản trình chiếu trở nên hiệu quả hơn.",2023-04-09 09:06:10,docbao,technology,Vietnam,Vietnamese
4552,Tính năng gây mất bảo mật trên iPhone,https://docbao.vn/cong-nghe/tinh-nang-gay-mat-bao-mat-tren-iphone-tintuc872894,"Nhờ tính năng cho phép truy cập khi bị khóa, người dùng có thể tương tác với một số ứng dụng mà không cần mở thiết bị. Tuy nhiên, điều này có thể gây ra các vấn đề bảo mật.",2023-04-09 08:07:01,docbao,technology,Vietnam,Vietnamese
4553,"Giá chưa đến 8 triệu, nên chọn mua iPhone XR hay iPhone 11 sẽ hợp lý?",https://docbao.vn/cong-nghe/gia-chua-den-8-trieu-nen-chon-mua-iphone-xr-hay-iphone-11-se-hop-ly-tintuc872881,"Với giá bán vô cùng hợp lý cho mẫu iPhone XR là 6,1 triệu đồng và iPhone 11 là 8,1 triệu đồng. 2 mẫu điện thoại với đa dạng màu sắc đi kèm với nhiều tính năng để lựa chọn.",2023-04-09 07:02:39,docbao,technology,Vietnam,Vietnamese
4554,Đối tác Google thừa nhận ‘đoán mò’ khi đánh giá độ chính xác phản hồi chatbot AI,https://docbao.vn/cong-nghe/doi-tac-google-thua-nhan-doan-mo-khi-danh-gia-do-chinh-xac-phan-hoi-chatbot-ai-tintuc872855,"Người dùng có lẽ sẽ suy nghĩ lại với các câu trả lời của chatbot AI, sau khi họ biết được quy trình đánh giá độ chính xác của các phản hồi này được thực hiện như thế nào.",2023-04-09 03:00:00,docbao,technology,Vietnam,Vietnamese
4555,Trung Quốc toan tính gì khi xây dựng tuyến cáp biển 500 triệu USD?,https://docbao.vn/cong-nghe/trung-quoc-toan-tinh-gi-khi-xay-dung-tuyen-cap-bien-500-trieu-usd-tintuc872828,Đây là nỗ lực nhằm cạnh tranh với dự án tương tự do Mỹ hậu thuẫn.,2023-04-09 01:00:00,docbao,technology,Vietnam,Vietnamese
4556,Đừng nói điều thầm kín với chatbot,https://docbao.vn/cong-nghe/dung-noi-dieu-tham-kin-voi-chatbot-tintuc872814,"Trong cuộc chạy đua phát triển và triển khai thế hệ chatbot AI mới, khả năng ứng dụng rộng rãi của chúng đặt ra hàng loạt lo ngại về quyền riêng tư.",2023-04-08 23:59:38,docbao,technology,Vietnam,Vietnamese
4557,Giáo viên Mỹ bị bắt vì tổ chức cho học sinh đánh nhau,https://vnexpress.net/giao-vien-my-bi-bat-vi-to-chuc-cho-hoc-sinh-danh-nhau-4592418.html,"Nữ giáo viên trường cấp hai Footman bị bắt vì cáo buộc cho phép học sinh đánh nhau trong lớp, thậm chí còn dặn các em không la hét hay quay lại video.",2023-04-12 03:14:06,vnexpress,top,Vietnam,Vietnamese
4558,"Thu nhập từ chứng khoán trên sàn nước ngoài, đóng thuế cho ai?",https://vnexpress.net/thu-nhap-tu-chung-khoan-tren-san-nuoc-ngoai-dong-thue-cho-ai-4592060.html,Tôi chơi chứng khoán ở thị trường nước ngoài từ tháng 10/2022 và thu số tiền lãi đến nay hơn 100 triệu đồng. Tôi có phải đóng thuế không và đóng cho cơ quan thuế nước nào?,2023-04-12 03:10:40,vnexpress,top,Vietnam,Vietnamese
4559,"Rụng răng vì món sườn, thực khách kiện nhà hàng",https://vnexpress.net/rung-rang-vi-mon-suon-thuc-khach-kien-nha-hang-4592459.html,"Gãy răng sau khi ăn sườn xào chưa ngọt, bà Ngô đòi nhà hàng bồi thường 5.000 nhân dân tệ vì cho rằng có lỗi do không gỡ xương.",2023-04-12 03:08:45,vnexpress,top,Vietnam,Vietnamese
4560,Khoảnh khắc cảnh sát Mỹ bắn hạ nhân viên ngân hàng xả súng,https://vnexpress.net/khoanh-khac-canh-sat-my-ban-ha-nhan-vien-ngan-hang-xa-sung-4592354.html,"Cảnh sát thành phố Louisville, bang Kentucky công bố video các sĩ quan đối đầu và bắn hạ Connor Sturgeon, kẻ xả súng ở ngân hàng Old National.",2023-04-12 03:03:50,vnexpress,top,Vietnam,Vietnamese
4561,Tình báo Mỹ nhận định Nga không coi trọng đàm phán về chiến sự Ukraine,https://vnexpress.net/tinh-bao-my-nhan-dinh-nga-khong-coi-trong-dam-phan-ve-chien-su-ukraine-4592394.html,Giám đốc CIA đánh giá Tổng thống Putin hiện không coi trọng đàm phán hòa bình và khẳng định Ukraine đang chống trả Nga mạnh mẽ.,2023-04-12 03:01:04,vnexpress,top,Vietnam,Vietnamese
4562,Al Nassr sắp sa thải HLV vì Ronaldo,https://vnexpress.net/al-nassr-sap-sa-thai-hlv-vi-ronaldo-4592407.html,Siêu sao Cristiano Ronaldo được xem là nguyên nhân khiến lãnh đạo CLB Al Nassr xem xét sa thải HLV Rudi Garcia.,2023-04-12 03:01:01,vnexpress,top,Vietnam,Vietnamese
4563,Vietluxtour tung nhiều khuyến mại tại hội chợ du lịch ở Hà Nội,https://vnexpress.net/vietluxtour-tung-nhieu-khuyen-mai-tai-hoi-cho-du-lich-o-ha-noi-4592007.html,"Tham gia Hội chợ Du lịch quốc tế VITM Hà Nội từ 13-16/4, Công ty Lữ hành Vietluxtour chào bán hàng trăm đường tour hè trong và ngoài nước, giá ưu đãi.",2023-04-12 03:00:00,vnexpress,top,Vietnam,Vietnamese
4564,Nguy cơ nhiễm lao phổi ở người tiểu đường,https://vnexpress.net/nguy-co-nhiem-lao-phoi-o-nguoi-tieu-duong-4592458.html,"Người bệnh tiểu đường có thể mắc lao phổi do suy giảm miễn dịch và thường không có triệu chứng, điều trị gặp nhiều khó khăn.",2023-04-12 03:00:00,vnexpress,top,Vietnam,Vietnamese
4565,Nữ trình dược viên Tiền Giang vận hành 2 bưu cục 50.000 đơn,https://vnexpress.net/nu-trinh-duoc-vien-tien-giang-van-hanh-2-buu-cuc-50-000-don-4591833.html,"Dừng công việc trình dược viên sau 10 năm, chị Đỗ Quyên (SN 1981, Tiền Giang) mở 2 bưu cục BEST Express công suất hơn 50.000 đơn/tháng trong chưa đầy một năm.",2023-04-12 03:00:00,vnexpress,top,Vietnam,Vietnamese
4566,Hội thảo nhận diện sản phẩm chính hãng Hàn Quốc,https://vnexpress.net/hoi-thao-nhan-dien-san-pham-chinh-hang-han-quoc-4592445.html,Cơ quan đại diện Bộ Nông - Lâm nghiệp và Thực phẩm Hàn Quốc tổ chức hội thảo nhằm tăng tính nhận diện thực phẩm bảo vệ sức khỏe chính hãng của xứ sở kim chi tại Việt Nam.,2023-04-12 03:00:00,vnexpress,top,Vietnam,Vietnamese
4567,Ba phim hành động hot trong tháng 4 trên FPT Play,https://vnexpress.net/ba-phim-hanh-dong-hot-trong-thang-4-tren-fpt-play-4592449.html,"Sát thủ John Wick 3, Phi vụ 999 và Cuộc giải cứu sinh tử thu hút lượt xem lớn trên FPT Play khi khai thác đề tài chống khủng bố, tranh đấu thế giới ngầm…",2023-04-12 03:00:00,vnexpress,top,Vietnam,Vietnamese
4568,Trung vệ Man City cao điểm nhất trận thắng đậm Bayern,https://vnexpress.net/trung-ve-man-city-cao-diem-nhat-tran-thang-dam-bayern-4592433.html,Sky Sports chấm điểm trung vệ Ruben Dias điểm 9 cao nhất trong trận tứ kết lượt đi Champions League tại Etihad tối 11/4.,2023-04-12 02:59:24,vnexpress,top,Vietnam,Vietnamese
4569,Đà Nẵng sắp có phố ăn vặt,https://vnexpress.net/da-nang-sap-co-pho-an-vat-4592181.html,"Phố ẩm thực đi bộ dự kiến được bố trí ở khu vực vỉa hè đường Nguyễn Tất Thành, gần bãi tắm Nam Ô, quận Liên Chiểu.",2023-04-12 02:57:50,vnexpress,top,Vietnam,Vietnamese
4570,Hàn Quốc rúng động vì vụ phát đồ uống tẩm ma túy cho học sinh,https://vnexpress.net/han-quoc-rung-dong-vi-vu-phat-do-uong-tam-ma-tuy-cho-hoc-sinh-4592378.html,Nhóm người phân phát đồ uống chứa thuốc lắc và ma túy cho học sinh bên ngoài các trường luyện thi ở Seoul để tống tiền phụ huynh.,2023-04-12 02:49:33,vnexpress,top,Vietnam,Vietnamese
4571,Bài toán của tập đoàn Amazon,https://vnexpress.net/bai-toan-cua-tap-doan-amazon-4592398.html,Trong 6 phút bạn có thể giải được câu hỏi phỏng vấn Toán học của tập đoàn Amazon?,2023-04-12 02:42:23,vnexpress,top,Vietnam,Vietnamese
4572,Máy bay phải chuyển hướng hạ cánh do sương mù,https://vnexpress.net/may-bay-phai-chuyen-huong-ha-canh-do-suong-mu-4592421.html,"Sương mù dày đặc, ảnh hưởng tầm nhìn phi công nên ba chuyến bay đến Nội Bài phải chuyển hướng sang sân bay khác.",2023-04-12 02:39:53,vnexpress,top,Vietnam,Vietnamese
4573,"Chung cư cần 'sử dụng có thời hạn, sở hữu vô thời hạn'",https://vnexpress.net/chung-cu-can-su-dung-co-thoi-han-so-huu-vo-thoi-han-4592412.html,'Việc đánh đồng quyền sở hữu chung cư với thời hạn sử dụng công trình sẽ chỉ làm nảy sinh nhiều hệ lụy tiêu cực cho phát triển nhà ở'.,2023-04-12 02:35:41,vnexpress,top,Vietnam,Vietnamese
4574,Triệu hồi hơn 300 xe Porsche Panamera tại Việt Nam lỗi điều hòa,https://vnexpress.net/trieu-hoi-hon-300-xe-porsche-panamera-tai-viet-nam-loi-dieu-hoa-4592416.html,"Hộp điều khiển bơm nước phụ trong hệ thống điều hòa nhiệt độ gặp lỗi, có thể gây đoản mạch, ảnh hưởng đến vận hành và an toàn của xe.",2023-04-12 02:33:43,vnexpress,top,Vietnam,Vietnamese
4575,Dấu ấn hành trình 12 năm của Regal Group,https://vnexpress.net/dau-an-hanh-trinh-12-nam-cua-regal-group-4592244.html,"Regal Group kiến tạo những sản phẩm bất động sản đa dạng loại hình, mang tiêu chuẩn quốc tế tại nhiều tỉnh thành.",2023-04-12 02:30:00,vnexpress,top,Vietnam,Vietnamese
4576,Cái gì càng nhiều thì càng khó thấy?,https://vnexpress.net/cai-gi-cang-nhieu-thi-cang-kho-thay-4592203.html,Tưởng rằng nhiều sẽ dễ thấy nhưng cái gì lại hoàn toàn ngược lại.,2023-04-12 02:30:00,vnexpress,top,Vietnam,Vietnamese
4577,Những thực phẩm ăn sáng giúp cân bằng cholesterol,https://vnexpress.net/nhung-thuc-pham-an-sang-giup-can-bang-cholesterol-4592164.html,"Lòng trắng trứng, bánh mì nướng bơ, quả mọng, cá hồi... có chất béo lành mạnh, chất xơ và vitamin góp phần cân bằng cholesterol.",2023-04-12 02:30:00,vnexpress,top,Vietnam,Vietnamese
4578,Napas tổ chức đại hội công đoàn cơ sở,https://vnexpress.net/napas-to-chuc-dai-hoi-cong-doan-co-so-4592392.html,"Công ty cổ phần Thanh toán Quốc gia Việt Nam (Napas) tổ chức đại hội công đoàn cơ sở lần thứ V, nhiệm kỳ 2023 - 2028 tại Hà Nội, ngày 7/4.",2023-04-12 02:13:42,vnexpress,top,Vietnam,Vietnamese
4579,BYD muốn tiếm ngôi vương của Tesla,https://vnexpress.net/byd-muon-tiem-ngoi-vuong-cua-tesla-4592086.html,"Hãng xe Trung Quốc muốn vượt qua đối thủ Mỹ trong bảng xếp hạng toàn cầu, với mục tiêu tăng gấp đôi doanh số xe điện năm nay.",2023-04-12 02:10:53,vnexpress,top,Vietnam,Vietnamese
4580,HLV Huy Hoàng: 'SLNA trả giá vì hàng thủ',https://vnexpress.net/hlv-huy-hoang-slna-tra-gia-vi-hang-thu-4592320.html,"Theo HLV Nguyễn Huy Hoàng, việc bỏ lỡ nhiều cơ hội và sai sót ở hàng thủ khiến SLNA thất bại trước Nam Định tại vòng 6 V-League 2023.",2023-04-12 02:10:20,vnexpress,top,Vietnam,Vietnamese
4581,Trump nói nhân viên tòa New York khóc khi ông trình diện,https://vnexpress.net/trump-noi-nhan-vien-toa-new-york-khoc-khi-ong-trinh-dien-4592377.html,"Cựu tổng thống Mỹ Trump nói nhiều nhân viên tòa án Manhattan, New York, bật khóc và xin lỗi ông khi ông ra trình diện.",2023-04-12 02:00:13,vnexpress,top,Vietnam,Vietnamese
4582,Cô gái 9x đam mê bảo tồn động vật hoang dã,https://vnexpress.net/co-gai-9x-dam-me-bao-ton-dong-vat-hoang-da-4591944.html,"Trang Nguyễn, quán quân Study UK Alumni Awards 2023 ước mơ một ngày nào đó không còn ngành bảo tồn, con người sinh sống hài hoà với thiên nhiên.",2023-04-12 02:00:00,vnexpress,top,Vietnam,Vietnamese
4583,Sẻ chia là chìa khóa kết nối cảm xúc,https://vnexpress.net/se-chia-la-chia-khoa-ket-noi-cam-xuc-4592396.html,"Nhiều người thường chỉ chia sẻ những chuyện vui trong cuộc sống, chuyện buồn lại cất đi dẫn đến việc mất kết nối cảm xúc.",2023-04-12 02:00:00,vnexpress,top,Vietnam,Vietnamese
4584,"Người đàn ông trung thực, tin cậy tìm em",https://vnexpress.net/nguoi-dan-ong-trung-thuc-tin-cay-tim-em-4592376.html,"Anh 36 tuổi, ở Thái Nguyên, gia đình thuộc dạng cơ bản, bố mẹ đều làm trong cơ quan nhà nước nhưng đã về hưu.",2023-04-12 02:00:00,vnexpress,top,Vietnam,Vietnamese
4585,FUNiX tổ chức ChatGPT Hackathon cho sinh viên,https://vnexpress.net/funix-to-chuc-chatgpt-hackathon-cho-sinh-vien-4591954.html,"FUNiX tổ chức cuộc thi lập trình ""ChatGPT Hackathon"" từ ngày 4/4 đến 7/5 cho sinh viên trong nước và quốc tế với tổng giải thưởng hơn 100 triệu đồng.",2023-04-12 02:00:00,vnexpress,top,Vietnam,Vietnamese
4586,Hướng đi nào phù hợp cho người không có bằng đại học,https://vnexpress.net/huong-di-nao-phu-hop-cho-nguoi-khong-co-bang-dai-hoc-4592362.html,"Tôi 26 tuổi, chưa lấy chồng, công việc hiện tại telesale, thu nhập khoảng 10 triệu đồng mỗi tháng.",2023-04-12 02:00:00,vnexpress,top,Vietnam,Vietnamese
4587,Giới trẻ thanh lọc cơ thể đón hè,https://vnexpress.net/gioi-tre-thanh-loc-co-the-don-he-4592134.html,"Luyện tập các môn thể thao, ăn rau xanh, trái cây và những thực phẩm chiết xuất từ tự nhiên… là cách nhiều bạn trẻ thanh lọc cơ thể khoe vóc dáng ngày hè.",2023-04-12 02:00:00,vnexpress,top,Vietnam,Vietnamese
